xml_id	true	pred	corpus_id	modality	text_snippet
doc_214031	right	left	web1	web	Velennes (60) : les jeunes bergers en compétition aux 8èmes Ovinpiades Les 8èmes Ovinpiades des Jeunes Bergers se sont déroulées mercredi 25 janvier sur la ferme ovine de Martial Loncke, à Velennes. Cette finale territoriale des Hauts-de-France a réuni 37 élèves, de six lycées agricoles de la région…
doc_453138	left	right	web1	web	L'absence de recours suspensif contre une mesure d'éloignement Dispositif dérogatoire applicable en Guyane, en Guadeloupe, à Mayotte, à Saint-Martin et Saint-Barthélemy ainsi qu’en Polynésie française, en Nouvelle-Calédonie et à Wallis-et-Futuna ⋅ GISTI L’absence de recours suspensif contre une mesu…
doc_031375	right	left	web1	web	VIPTOTO - SLOT GACOR RTP TERTINGGI & BANDAR TOTO MACAU TERPERCAYA VIPTOTO - SLOT GACOR RTP TERTINGGI & BANDAR TOTO MACAU TERPERCAYA VIPTOTO hadir sebagai pilihan utama para pecinta slot online dan Toto Macau di Indonesia. Dengan reputasi sebagai situs slot gacor dengan RTP tertinggi, VIPTOTO juga me…
doc_468953	left	right	web1	web	Aix-Marseille : conquérir la plus grosse université francophone, un travail très politique Aix-Marseille : conquérir la plus grosse université francophone, un travail très politique Éric Berton, doyen de la faculté des sciences du sport, devrait être élu ce lundi 6 janvier nouveau président d'Aix-Ma…
doc_293645	right	left	web1	web	تنزيل العدد 560 من جريدة التحرير كشفت تحقيقات أجرتها بي بي سي أن الشركة المكلّفة بحراسة مواقع توزيع المساعدات في غزة استعانت بأعضاء من جماعة دراجات نارية أمريكية لها تاريخ طويل ... قراءة المزيد الخبر: فوائد صحية وغذائية.. متى يرى مشروع الخبز بالألياف الغذائية النور؟ أكد يحيى موسى، رئيس الغرفة النقاب…
doc_109055	right	left	web1	web	Prix du baril - Le cours officiel du pétrole Le prix du baril de pétrole en dollars: 60.88 $ +0.40 0.66% - Graphique des prix du baril de pétrole brut - BRENT - WTI Cours du baril de WTI en euros: 51.84 € ▶️ Prix au litre (1 baril = 159 litres): 0.345 € Tendance du prix du baril: 🔻 Baissière . Cours…
doc_202260	right	left	web1	web	"L’Académie des César a décidé ""de ne pas mettre en lumière des personnes qui seraient mises en cause pour des faits de violence"", et ce, même si la Justice n'a pas encore rendu son verdict « Par respect pour les victimes (même présumées en cas de mise en examen ou de condamnation non définitive), il…"
doc_128974	right	left	web1	web	Oui, Trump a raison quand il affirme qu'Harley-Davidson ne quitte pas les États-Unis pour échapper aux taxes douanières de l'UE (France Info) Le vrai du faux. Oui, Trump a raison quand il affirme qu’Harley-Davidson ne quitte pas les États-Unis pour échapper aux taxes douanières de l’UE Le vrai du fa…
doc_375287	left	right	web1	web	"Discrimination dans le monde des paillettes Le cabaret du Moulin-Rouge vient de passer en correctionnelle pour avoir refusé d'embaucher comme commis de salle un jeune Sénégalais. "" On ne prend pas de gens de couleur sur ce type de poste "", avait en effet répondu la secrétaire au responsable de la Mi…"
doc_345014	left	right	web1	web	Visite de la prison de Villeneuve-Lès-Maguelone Je me suis rendue cet après-midi à la prison de Villeneuve-Lès-Maguelone. Le but était d’appréhender le milieu carcéral. Une seconde visite est prévue pour m’entretenir avec les syndicats et revoir certains secteurs de la prison. Le travail se poursuiv…
doc_127861	right	left	web1	web	Au moins 18 sans-abri sont morts en Île-de-France depuis le 1er janvier Onze des dix-huit décès de SDF en région francilienne ont été signalés à Paris. La préfecture assure de son côté que la mobilisation des services de l’État est totale. Avec le plan Grand froid, 5.373 places d’hébergement ont été…
doc_331132	left	right	web1	web	Vous allez être redirigé Vous allez être redirigé Le blog qui se trouvait là est maintenant à l’adresse http://www.fort-russ.com/2015/12/russian-mp-calls-for-treason-inquiry.html. Souhaitez-vous être redirigé ? Ce blog n’est pas hébergé par Blogger et la présence de spams, de virus ou d'autres forme…
doc_459847	left	right	web1	web	"Le préfet saisit la justice des montages diffusés par ""Nantes révoltée"" Le préfet saisit la justice des montages diffusés par ""Nantes révoltée"" à la demande du ministre de l'Intérieur Suite à la diffusion le 28 juillet 2021 sur les pages facebook et twitter de « Nantes Révoltée » accessibles à toute…"
doc_331474	left	right	web1	web	Sorry we missed you Sorry we missed you Ricky, Abby et leurs deux enfants vivent à Newcastle. Leur famille est soudée et les parents travaillent dur. Alors qu’Abby travaille avec dévouement pour des personnes âgées à domicile, Ricky enchaîne les jobs mal payés ; ils réalisent que jamais ils ne pourr…
doc_293379	right	left	web1	web	Migranti la mattinata a Ventimiglia | Roverino - Riviera Press Caos a Ventimiglia. Due i siti di interesse, il Palaroja con il Presidio delle Mamme e la chiesa delle Gianchette con i migranti esausti PRESIDIO DI ROVERINO: Non demordono i residenti, alcuni dei quali hanno passato la notte sul posto. …
doc_427649	left	right	web1	web	Société du Grand Paris : le Parquet national financier ouvre une enquête - Anticor Le Parquet national financier a annoncé avoir ouvert une enquête préliminaire dans l’affaire de la Société du Grand Paris. Anticor l’avait saisi le 12 juin dernier. L’État a créé un établissement public national à car…
doc_122455	right	left	web1	web	Danemark : Pour devenir le plus écologique au monde, le pays abandonne le charbon En effet, ce dernier a récemment promis l’arrêt définitif de la combustion de charbon d’ici à 2025. Une promesse osée et engagée qui place le pays en position de leader mondial en matière d’éco-responsabilité. En chiff…
doc_112590	right	left	web1	web	Des Slovènes et des Croates protestent contre la clôture anti-migrants en jouant au volley Quelques centaines de Croates et de Slovènes vivant des deux côtés de la frontière ont manifesté samedi contre la clôture récemment érigée. La mobilisation s’est tenue à proximité de deux points de passage de …
doc_511348	left	right	web1	web	"Frédéric Maillot demande le ""renforcement des moyens de sécurité à Fayard"" Dans une lettre adressée au préfet de La Réunion, Patrice Latron, le député Frédéric Maillot exprime sa « vive préoccupation » concernant la situation sécuritaire dans le quartier de Fayard à Saint-André. Après des « faits de…"
doc_141842	right	left	web1	web	"Catherine Gueguen : ""Punir un enfant entrave le bon fonctionnement de son cerveau"" La loi interdit désormais les châtiments corporels aux enfants. UUne bonne nouvelle pour Catherine Guegen, pédiatre spécialisée dans le soutien à la parentalité, formée en haptonomie et en communication non violente. …"
doc_229005	right	left	web1	web	21es Rencontres Africaines de Pessac (33) Cette 21e édition des Rencontres Africaines de Pessac sera de nouveau un grand rassemblement populaire et festif reconnu dans toute la Communauté Urbaine et au-delà. C’est un formidable temps d’échange autour du continent africain. Les multiples rendez-vous …
doc_415888	right	left	web1	web	Désolé Désolé Une erreur est survenue ! Nous mettons tout en œuvre pour rétablir le service dans les meilleurs délais. Code d'erreur : 0.15891402.1759443002.c9dfb4f Une erreur est survenue ! Nous mettons tout en œuvre pour rétablir le service dans les meilleurs délais. Code d'erreur : 0.15891402.175…
doc_031360	right	left	web1	web	Accueil - Nature-Santé Infolettre Boutique - Comment se nourrir 9.00 $Note 0 sur 5 - Se nourrir pour être en forme 18.00 $Note 0 sur 5 - L’éveil de l’enfant 10.00 $Note 0 sur 5 - Jeûne et traitements naturels 7.00 $Note 0 sur 5 - Jeûne et santé 18.00 $Note 0 sur 5 - Être en santé naturellement 19.00…
doc_346906	left	right	web1	web	« Je n’obéirai plus » Nous n’allons plus attendre. Nous n’allons plus attendre votre permission. Nous n’allons plus attendre pour vivre et pour rire, pour danser et pour chanter, même masqués. Depuis lundi, vous proclamez : « Dedans avec les miens, dehors en citoyens ! » Comptez sur nous ! On vous l…
doc_178667	right	left	web1	web	Méridien Zéro : « La loi du 3 janvier 1973 » (audio) Le vendredi 21 juin, Méridien Zéro recevait Pierre-Yves Rougeyron pour évoquer avec lui son ouvrage sur la loi du 3 janvier 1973, la fameuse loi Rothschild qui oblige l’État à emprunter sur les marchés financiers privés. Emission animée par Gérard…
doc_159904	right	left	web1	web	Des hauts gradés sénégalais s'opposent à la fermeture des bases militaires françaises, essentielles pour la coopération en formation, renseignement, lutte contre l'insécurité et la pêche illégale, réalisées aux frais de l'armée française. Les hauts gradés de l’armée ont leur mot à dire. Or, il s’est…
doc_300664	left	right	web1	web	Fransız Üniversite Kütüphanelerinde Sansüre Fransız Üniversite Kütüphanelerinde Sansüre Fransız Üniversite Kütüphanelerinde McCarthy Tarzı Sansüre Karşı İmza Kampanyası, Sorbonne Üniversitesi Rektörü Profesör Philippe Boutry’ye Kısa bir süre önce Sorbonne Üniversitesi’ne bağlı Pierre Mendès France k…
doc_415124	left	right	web1	web	Leur barrage, c’est du vent Macron et Attal, qui ont déjà appliqué une partie du programme du RN avec leur loi « immigration », promettent de persister dans cette direction s’ils sont élus : Macron emprunte à Le Pen et Bardella un de leurs termes favoris pour parler de la gauche, « l’immigrationnism…
doc_196158	right	left	web1	web	Cambodge : Nuon Chea, ancien dirigeant khmer rouge et bras droit de Pol Pot, est mort Il était surnommé le “Frère numéro 2” du régime khmer rouge, qui a plongé le Cambodge dans l’horreur entre 1975 et 1979. Nuon Chea est mort, dimanche 4 août, à Phnom Penh, où il était incarcéré depuis 2007. Âgé de …
doc_294603	left	right	web1	web	À L'AFFICHE ACTUELLEMENT À L'AFFICHE Le Journal du Saint Michel Il était une fois... - Le 26 septembre 2019, Robert Guédiguian a remis à Claude Gérard, propriétaire gérant de l'Espace Saint Michel, la Médaille de Chevalier de l'Ordre du Mérite, sur proposition du Ministère de la Culture. L'Espace Sa…
doc_203849	right	left	web1	web	Suite à la fermeture du consulat de France, plus de 400 Nigériens qui voulaient étudier dans des établissements français, bloqués à Niamey faute de visas Ils sont près de 450 étudiants nigériens admis et inscrits dans les universités françaises et dans les écoles privées. Mais à l’approche de la ren…
