xml_id	label_true	label_pred	label_raw	corpus_id	modality	text_snippet
doc_380458	left	right	worldbank_org	web1	web	"Pompiers : Droit de réponse en direct. Le quotidien Le Figaro, pour soutenir le gouvernement, s'était cru permis de faire un énorme titre sur six colonnes : ""Les pompiers, enfants gâtés de la République"". C'était le jour même de la manifestation nationale où des milliers de pompiers arrivaient à Par"
doc_438641	right	left	institutlibredejournalisme_fr	web1	web	Vous souhaitez devenir journaliste comme plus de 120 de nos anciens étudiants ? Chiffres clés +220 jeunes formés depuis 2018 +120 Anciens étudiants devenus journalistes 40 étudiants actuellement en formation 30 évoluent dans des métiers proches du journalisme Notre histoire Novembre 2017 Le projet d
doc_155981	right	left	fdesouche_com	web1	web	Marx attaque Là où elle est arrivée au pouvoir, la bourgeoisie a détruit tous les rapports féodaux, patriarcaux, idylliques. Elle a impitoyablement déchiré la variété bariolée des liens féodaux qui unissaient l’homme à ses supérieurs naturels et n’a laissé subsister d’autre lien entre l’homme et l’h
doc_510881	left	right	qg_media	web1	web	Faire dérailler la Présidentielle 2022 - QG le média libre «Comment faire dérailler la Présidentielle 2022?» – Quartier LibreAvec Anasse Kazib Émission du 08/04/2021 Le duel Macron-Le Pen est-il inéluctable ? Le vote utile a-t-il encore un sens aujourd’hui ? Nous en discutons avec Anasse Kazib, memb
doc_331982	left	right	monavissurlerevenudebase_fr	web1	web	Blog d'entreprise - Explorez le revenu de base et découvrez des astuces pour améliorer votre situation financière Plongez dans notre blog d’entreprise dédié au revenu de base, où vous trouverez des articles informatifs, des conseils pratiques et des analyses approfondies.
doc_436115	left	right	npa_lanticapitaliste_org	web1	web	Attaque contre la communauté juive à Djerba Nous avons appris avec consternation l’attentat antisémite du 9 mai à proximité de la synagogue de la Ghriba à Djerba en Tunisie. Cet attentat survient alors que se tenait le pèlerinage annuel réunissant près de 5000 personnes à Djerba qui compte une commu
doc_089360	right	left	silicon_fr	web1	web	Page not found - Silicon.fr Page non trouvée Il semble que nous ne pouvons pas trouver ce que vous cherchez. Peut-être qu'une recherche pourra vous aider. Il semble que nous ne pouvons pas trouver ce que vous cherchez. Peut-être qu'une recherche pourra vous aider.
doc_411213	left	right	worldbank_org	web1	web	Pape ôté La nouvelle de la démission du pape, le 11 février, a été diversement traitée suivant les organes de presse. Le Monde, journal de référence, a loué la « modernité » de Benoît XVI, puisque son acte permettrait d'éviter à une institution sénile d'être dirigée par un gâteux. France Inter, radi
doc_105983	right	left	kokopelli_semences_fr	web1	web	Association Kokopelli - Semences biologiques, libres de droits et reproductibles Page introuvable Il semblerait que la page que vous souhaitiez consulter soit introuvable. Il semblerait que la page que vous souhaitiez consulter soit introuvable.
doc_191043	right	left	fdesouche_com	web1	web	Pourquoi les immigrés et leurs descendants votent-ils pour la droite dure israélienne ? Les immigrés originaires d’Asie et d’Afrique tournent le dos aux partis de la gauche qui ont [pourtant] oeuvré à leur installation. Benjamin Nétanyahou n’a pas réussi à reconquérir son poste de Premier ministre. 
doc_453015	left	right	conventions_socialistes_fr	web1	web	Nous contacter En utilisant ce formulaire, vous envoyez directement un message à l'équipe des Conventions nationales En utilisant ce formulaire, vous envoyez directement un message à l'équipe des Conventions nationales
doc_392645	left	right	worldbank_org	web1	web	Valls s'acharne contre les sans-papiers La Cour de cassation, la plus haute instance judiciaire en France, vient d'interdire le 5 juillet le recours à la garde à vue pour les étrangers sans papiers au seul motif qu'ils sont en situation irrégulière. Pas moins de 60 000 d'entre eux sont placés chaque
doc_509487	left	right	h24info_ma	web1	web	"Quand BFM TV fait de Mohammed VI le ""président du royaume du Maroc"" , H24info Quand BFM TV fait de Mohammed VI le « président du royaume du Maroc » Publié leDans son fil d’actualité, la chaîne française BFM TV a présenté le roi Mohammed VI comme « président du Royaume du Maroc », s’attirant des moqu"
doc_126357	right	left	fdesouche_com	web1	web	La secrétaire confédérale CGT veut généraliser la grève pour intensifier la pression sur le gouvernement Céline Verzeletti, Secrétaire Confédérale CGT, veut généraliser la grève pour intensifier la pression sur le gouvernement : «Nous allons essayer de généraliser la mobilisation, et en ce qui nous 
doc_507691	left	right	rci_fm	web1	web	Un syndicaliste de l'UGTG et des leaders de Moun Gwadloup interpellés Un syndicaliste de l'UGTG et des leaders de Moun Gwadloup interpellés Les trois individus sont depuis ce mardi matin dans les locaux de la Police Judiciaire au Morne Vergain. Il pourrait s'agir d'une enquête concernant les barrage
doc_111545	right	left	fdesouche_com	web1	web	"Attentats de Paris : le NPA ""refuse l'union nationale"" et ""demande la levée de l'état d'urgence"" Ce samedi, le parti anti-capitaliste désigne tout d’abord le gouvernement français, et la coalition internationale qui frappe les positions de l’État islamique en Irak et en Syrie, comme responsables des"
doc_273297	right	left	fdesouche_com	web1	web	Inde : Convertir l’irrigation à l’énergie solaire Dans notre série des Bonnes nouvelles de la planète, certains projets sont parfois spectaculaires mais à l’impact symbolique. Et bien pour cette initiative du gouvernement indien, pas du tout. Son impact positif sur l’environnement sera énorme. Jusqu
doc_358492	left	right	worldbank_org	web1	web	Pénible En ouvrant nos fiches de paie en juillet, on a pu découvrir sur nos bulletins une nouvelle mention écrite en caractères majuscules : PÉNIBILITÉ. Il s’agit ici de rendre visible un compteur pénibilité pour tous les cheminots. Selon les très nombreux critères énoncés dans la note explicative j
doc_522107	left	right	zoomdici_fr	web1	web	Lire : Bruel, Bozellec, Galland, « L’histoire de Julie qui avait une ombre de garçon » Lire : Bruel, Bozellec, Galland, « L’histoire de Julie qui avait une ombre de garçon » L’Histoire de Julie qui avait une ombre de garçon, c’est l’histoire d’une petite fille que sa mère aimerait voir toujours bien
doc_472504	left	right	zoom_us	web1	web	Indre : l'usine Faurecia de Diors va fermer ses portes, le 31 décembre Racheté en 2020 par la société Faurecia, l'ancien site Ullit va disparaître. La production de réservoirs à hydrogène est transférée à Allenjoie, dans le Doubs. 35 ouvriers y étaient employés. L’hydrogène est l’une des énergies de
doc_279107	right	left	fdesouche_com	web1	web	Irlande : « Anglo Irish Bank ? Not our debt ! » Anglo Irish Bank n’a plus de clients: impossible d’y déposer de l’argent ou d’obtenir un crédit. Pourtant, l’État irlandais continue de rembourser à coup de milliards les créanciers privés de cette banque en faillite. Une injustice que dénoncent les as
doc_296345	left	right	leseditionsdunet_com	web1	web	L'Imposture présidentielle - Les programmes des candidats passés au crible L'Imposture présidentielle - Les programmes des candidats passés au crible Revenu universel d’existence, fusion des régimes de retraites, fermeture de frontières, souverainisme... En campagne, les candidats aux élections prés
doc_090658	right	left	sbnation_com	web1	web	Third Boston Marathon explosion a controlled detonation, according to police scanner Boston law enforcement indicated on the emergency personnel radio scanner at 3:53 p.m. ET that they would be conducting a controlled explosion on the 600 block of Boylston Street, near the Copley Square site of the 
doc_328429	left	right	zona_media	web1	web	Parlement marocain : Le Président Macron déclare que le Roi Mohammed VI incarne « la continuité de l’une des plus anciennes dynasties du monde» « Depuis Son accession au Trône il y a plus de 25 ans, Sa Majesté le Le Roi du Maroc, Mohammed VI a demandé à l’Organisation de la Coopération Islamique (OC
doc_389430	left	right	worldbank_org	web1	web	Villepin : un coq de plus dans la basse-cour Dominique Galouzeau de Villepin vient de lancer son parti « La France humaniste » en vue de la prochaine élection présidentielle. Dans une interview au Parisien, il cite des inspirateurs « qui marquent un engagement résolu à défendre ce qu’il y a de plus 
doc_395523	left	right	worldbank_org	web1	web	Ceccaldi, la Défense et la famille Figure notable de la Défense, Charles Ceccaldi-Reynaud, ex-maire de Puteaux, avait été mis en examen en 2004. Suite à de « possibles » commissions versées lors de l'attribution du marché du chauffage de la Défense, il lui était reproché rien moins que « favoritisme
doc_440554	right	left	epochtimes_de	web1	web	"Zwei Kandel-Demos: Zusammenfassung vom 24. März 2018 Zwei Kandel-Demos: Zusammenfassung vom 24. März 2018 Die Initiative ""Kandel ist überall"" demonstrierte am 24.3. um 15 Uhr in Kandel. Die Protestteilnehmer fordern Meinungsfreiheit, sofortige Schließung der Grenzen und Abschiebung aller Menschen, d"
doc_010815	right	left	cocardeetudiante_com	web1	web	Il y a 5 ans, les Gilets Jaunes ! Dans la période d'atrophie qui est la nôtre, où les pires décisions et les pires événements n'engendrent aucune gronde populaire, le souvenir des Gilets Jaunes prodigue le sentiment nostalgique d'un moment politique où tout fut possible. L'Acte I du 17 novembre 2018
doc_270921	right	left	fdesouche_com	web1	web	Allemagne : Un salaire minimum de dilettante Les restrictions à l’instauration des 8,50 euros brut de l’heure dans le monde du travail suscitent de vives critiques. Certains secteurs échapperont à la nouvelle réglementation et les employeurs seront tentés d’utiliser un réservoir de main-d’œuvre low 
doc_134037	right	left	fdesouche_com	web1	web	"La Sorbonne: un groupe d'étudiants vote la ""grève"" des partiels et appelle à rendre copie blanche Etudiant.e.s en grève” ; nous soutenons et appelons toutes les personnes le souhaitant à rejoindre le mouvement face aux conditions injustes des partiels “Nous, étudiant.e.s mobilisé.e.s contre la loi O"
doc_352306	left	right	fondationpourlelogement_fr	web1	web	Près de 300 000 personnes sans domicile en France Alors que la dernière enquête officielle de l’Insee datée de 2012 recensait 143 000 personnes sans domicile, la Fondation a travaillé à une estimation actualisée de ce chiffre, à l’occasion de la préparation de prochain rapport annuel sur l’Etat du m
doc_294348	right	left	hizb_ut_tahrir_info	web1	web	Das gesegnete Land – Palästina: Operation Al-Aqsa-Flut بسم الله الرحمن الرحيم Das gesegnete Land – Palästina: Operation Al-Aqsa Flut Dringende Botschaften aus dem gesegneten Land – Palästina bezüglich des Heldentums der Mudschaheddin bei der Operation Al-Aqsa Flut und der Bitte um Unterstützung der 
doc_017182	left	right	rechargenews_com	web1	web	'Europe is never going to be capable of producing its own hydrogen in sufficient quantities': EU climate chief 'Europe is never going to be capable of producing its own hydrogen in sufficient quantities': EU climate chief H2 will be ‘the driving force of our energy system of the future’, but bloc wi
